amount,avg_txn_amount,amount_deviation,txn_frequency_24h,txn_hour,is_new_beneficiary,prior_suspicious_count,account_age_days,balance_to_amount_ratio,is_transfer,is_fraud
5334.1,5009.44,0.0648,0,9,1,0,136,15.4882,0,0
20359.35,13258.98,0.5355,1,9,0,0,1667,12.6246,0,0
25542.44,18114.88,0.41,1,13,0,0,1468,9.4891,0,0
22553.69,17165.85,0.3139,1,16,1,0,1063,3.51,1,0
7727.11,5070.39,0.5239,2,12,0,0,589,20.7256,0,0
1639.5,3576.94,-0.5415,2,22,0,0,675,192.7442,1,0
7256.59,12594.77,-0.4238,0,7,0,0,294,52.6248,0,0
24996.38,22482.94,0.1118,0,14,0,0,1903,6.3073,0,0
18417.29,22603.05,-0.1852,1,12,1,0,1881,18.6486,1,0
14555.14,19404.64,-0.2499,2,12,0,0,1061,13.8068,0,0
19972.56,11659.67,0.7129,0,21,1,0,1767,19.249,0,0
18060.43,17556.55,0.0287,1,10,0,0,1588,3.5874,0,0
17223.11,22129.57,-0.2217,3,11,0,0,1302,22.5786,0,0
18250.44,15400.13,0.1851,1,11,0,0,1643,14.5826,0,0
3941.01,6540.58,-0.3974,2,6,0,0,1636,32.7026,0,0
12161.98,18806.18,-0.3533,1,17,0,0,1057,29.2751,1,0
10206.79,15422.75,-0.3382,3,16,0,0,1635,24.7375,1,0
6347.87,9439.04,-0.3275,2,9,0,0,243,42.2729,0,0
18707.75,11412.94,0.6391,1,17,0,0,931,12.4041,1,0
16464.81,12455.31,0.3219,0,20,0,0,541,22.7486,1,0
3418.66,6875.01,-0.5027,3,12,0,0,1243,74.29,0,0
8579.88,13223.43,-0.3511,1,18,0,0,1287,24.569,1,0
25401.51,23944.19,0.0609,3,0,0,0,185,7.5077,1,0
9720.72,12720.49,-0.2358,3,17,0,0,1081,21.1644,0,0
7686.75,11696.71,-0.3428,1,16,1,0,1828,8.6802,0,0
3621.71,12197.76,-0.703,0,14,0,0,1095,82.4127,0,0
6816.72,5877.48,0.1598,2,14,1,0,530,41.6348,1,0
14182.7,12725.0,0.1145,0,23,0,0,774,26.1696,1,0
289.35,5597.31,-0.9481,2,7,0,0,934,337.6833,1,0
16736.12,9836.5,0.7014,3,6,1,0,1899,1.5054,0,0
24083.0,18315.77,0.3149,1,3,1,0,492,10.0895,1,0
957.08,13960.43,-0.9314,1,14,0,0,1855,59.3343,0,0
3540.32,3326.93,0.0641,1,8,0,0,892,40.3898,1,0
17719.76,19256.6,-0.0798,2,11,0,0,1544,15.0208,1,0
4904.2,5800.33,-0.1545,3,15,1,0,1290,36.6488,1,0
17571.36,11820.66,0.4865,2,12,0,0,672,3.9274,0,0
2114.94,3382.6,-0.3746,2,18,0,0,372,131.581,1,0
21389.54,23093.78,-0.0738,1,7,1,0,1530,9.5094,1,0
7871.12,8283.13,-0.0497,2,21,0,0,1785,6.2452,1,0
18202.79,23014.18,-0.2091,1,14,0,0,444,5.4147,1,0
28886.14,22609.3,0.2776,1,17,0,0,278,11.8917,1,0
24527.94,19461.32,0.2603,2,12,0,0,838,1.5204,1,0
19432.83,19367.1,0.0034,1,6,0,0,592,19.3215,0,0
4676.97,5620.95,-0.1679,3,11,0,0,392,40.8391,1,0
7929.79,7284.42,0.0886,1,15,0,0,1371,35.9877,0,0
146779.3,6856.71,20.4037,9,11,1,3,329,0.324,1,1
7568.16,8298.26,-0.088,1,8,0,0,971,48.4697,0,0
9301.18,10394.85,-0.1052,3,16,0,0,1913,29.8934,0,0
12258.03,12318.67,-0.0049,2,7,0,0,1475,25.5343,0,0
11624.84,15680.47,-0.2586,3,13,0,0,338,17.3042,0,0
17071.72,15264.81,0.1184,2,19,1,0,437,10.3363,1,0
9963.76,10563.95,-0.0568,1,17,0,0,1397,39.2457,0,0
2749.75,3708.78,-0.2585,0,8,0,0,1246,136.6065,0,0
5478.8,6089.37,-0.1003,1,7,0,0,1458,16.7037,0,0
28426.04,23940.52,0.1874,1,17,1,0,1065,7.1816,1,0
19738.22,19812.06,-0.0037,2,14,0,0,468,9.3025,0,0
8375.06,14720.26,-0.431,0,8,0,0,585,30.3507,1,0
4267.16,8798.26,-0.5149,2,13,0,0,1449,88.1013,0,0
18589.74,10369.97,0.7926,2,8,0,0,1379,14.8955,0,0
16407.24,18501.84,-0.1132,0,14,1,0,662,1.5267,0,0
10143.43,7507.64,0.351,2,23,0,0,612,2.3407,0,0
14462.33,16323.3,-0.114,1,8,0,0,192,17.4716,1,0
3542.93,4463.01,-0.2061,3,9,0,0,1782,85.0004,1,0
15908.91,20368.84,-0.2189,3,23,0,0,331,12.6219,1,0
9487.12,10947.51,-0.1334,3,6,0,0,1259,5.4019,1,0
14595.93,19460.14,-0.2499,1,11,1,0,869,4.3748,0,0
7260.52,8236.1,-0.1184,3,8,0,0,863,9.6782,0,0
12056.83,10283.46,0.1724,3,23,0,0,1359,10.9106,0,0
6507.14,7614.26,-0.1454,2,12,0,0,1388,49.5299,1,0
18909.38,15450.44,0.2239,0,21,0,0,1735,14.8386,1,0
271549.58,13101.17,19.7256,8,15,1,2,332,0.1641,1,1
18363.08,23340.17,-0.2132,1,9,0,0,1840,17.0515,1,0
15227.37,20918.88,-0.2721,0,9,0,0,1725,1.8999,1,0
25142.83,17916.42,0.4033,3,7,0,0,1867,13.3461,0,0
24721.4,22515.02,0.098,3,2,1,0,1765,5.3272,0,0
11726.06,10433.32,0.1239,2,2,1,0,509,23.6932,1,0
3050.03,6654.56,-0.5416,2,16,0,0,1177,85.49,0,0
3953.37,15174.97,-0.7394,0,17,0,0,800,8.9687,1,0
11959.05,11940.61,0.0015,3,1,0,0,1936,11.8549,0,0
22828.85,16359.44,0.3954,0,17,0,0,667,13.3252,0,0
20181.43,14405.67,0.4009,3,14,0,0,446,12.7141,0,0
4175.3,6131.91,-0.319,1,7,1,0,900,25.4048,1,0
32662.46,21844.96,0.4952,0,23,0,0,66,5.8134,0,0
8009.02,13208.33,-0.3936,1,10,0,0,1001,47.4825,0,0
18353.22,14830.8,0.2375,1,12,0,0,121,10.071,1,0
7183.26,11720.13,-0.3871,0,6,0,0,1453,30.4292,1,0
7204.59,7302.33,-0.0134,0,10,0,0,980,27.5395,0,0
211596.19,8612.73,23.5651,6,1,1,0,342,0.2774,1,1
3238.65,4119.94,-0.2139,2,21,0,0,1134,119.9194,1,0
1567.44,3492.44,-0.551,2,16,0,0,192,243.0033,1,0
2710.81,5489.61,-0.5061,2,23,0,0,818,27.6471,0,0
17241.02,13945.51,0.2363,2,17,0,0,191,21.531,0,0
7568.62,13896.89,-0.4553,2,13,0,0,1586,16.0904,1,0
23962.42,17982.36,0.3325,0,9,0,0,716,5.3236,1,0
25692.41,22559.26,0.1389,0,13,0,0,121,8.0076,0,0
13273.5,10002.86,0.3269,0,8,0,0,1753,18.1737,1,0
8733.47,11651.33,-0.2504,0,3,0,0,1837,27.6686,1,0
18726.19,19942.88,-0.061,1,11,1,0,91,15.2301,0,0
26775.81,22362.99,0.1973,3,2,0,0,324,10.0393,1,0
11393.67,13398.53,-0.1496,2,9,0,0,851,16.8459,0,0
6317.71,6854.8,-0.0783,1,20,0,0,880,21.4017,0,0
3322.06,5811.46,-0.4283,0,15,0,0,771,86.389,0,0
447163.18,14464.1,29.9133,8,20,0,2,121,0.1095,1,1
18695.82,21190.08,-0.1177,2,6,0,0,1716,15.0009,0,0
2774.55,3186.44,-0.1292,3,10,0,0,1562,96.1998,0,0
9274.93,20869.46,-0.5555,1,23,0,0,1101,7.345,1,0
13685.54,10910.15,0.2544,0,12,0,0,1435,8.0221,1,0
10191.0,9632.26,0.058,1,2,0,0,1695,10.5379,1,0
16092.32,23901.51,-0.3267,1,1,0,0,1532,22.3051,0,0
3275.7,3734.02,-0.1227,2,16,0,0,300,111.5936,1,0
22120.26,15540.61,0.4234,0,17,0,0,1411,10.4919,0,0
21136.54,22158.68,-0.0461,1,10,1,0,1858,3.6568,1,0
13836.96,13725.37,0.0081,0,23,0,0,1719,22.8456,0,0
4088.01,5445.46,-0.2492,1,8,0,0,173,90.4032,0,0
24163.55,19116.86,0.264,3,12,0,0,1148,16.0673,0,0
15190.65,20462.18,-0.2576,1,15,0,0,1389,25.3255,1,0
12783.76,9795.05,0.3051,1,8,0,0,188,24.3367,0,0
262389.52,6833.22,37.3936,8,11,0,2,17,0.0523,1,1
7420.1,17252.26,-0.5699,2,8,0,0,55,14.4625,0,0
19451.69,16465.18,0.1814,0,12,0,0,1942,3.1633,1,0
229004.89,6262.82,35.5601,9,23,1,1,1,0.2271,1,1
17624.52,19237.82,-0.0839,3,12,0,0,321,22.3303,1,0
